datetime,date,hour,ward_id,ward_name,units_observed,bins_compromised,raccoon_confidence_level,average_unit_weight_kg,incidents_of_raccoon_human_standoff,avg_standoff_duration_sec,proximity_to_a_patio,complaints_logged
2024-01-23 13:00:00,2024-01-23,13,15,Don Valley West,0,1,1,5.97,0,0,0,0
2024-01-23 13:00:00,2024-01-23,13,16,Don Valley East,0,0,1.5,6.23,0,0,0,1
2024-01-23 13:00:00,2024-01-23,13,17,Don Valley North,2,0,1,5.66,2,12,0,0
2024-01-23 13:00:00,2024-01-23,13,18,Willowdale,3,0,3.9,5.63,0,0,0,0
2024-01-23 13:00:00,2024-01-23,13,19,Beaches-East York,0,4,2.0,6.51,1,15,0,0
2024-01-23 13:00:00,2024-01-23,13,20,Scarborough Southwest,3,2,1,6.32,0,0,0,0
2024-01-23 13:00:00,2024-01-23,13,21,Scarborough Centre,5,0,1,5.56,1,13,0,0
2024-01-23 13:00:00,2024-01-23,13,22,Scarborough-Agincourt,5,0,1,5.09,0,0,0,0
2024-01-23 13:00:00,2024-01-23,13,23,Scarborough North,0,0,2.4,5.56,0,0,0,0
2024-01-23 13:00:00,2024-01-23,13,24,Scarborough-Guildwood,3,0,1.3,4.95,0,0,0,0
2024-01-23 13:00:00,2024-01-23,13,25,Scarborough-Rouge Park,4,0,5.5,4.74,1,22,0,1
2024-01-23 14:00:00,2024-01-23,14,1,Etobicoke North,0,0,1,5.16,1,18,0,0
2024-01-23 14:00:00,2024-01-23,14,2,Etobicoke Centre,2,1,2.2,5.79,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,3,Etobicoke-Lakeshore,3,3,2.0,6.51,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,4,Parkdale-High Park,6,0,1.0,5.48,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,5,York South-Weston,1,0,1.6,5.5,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,6,York Centre,2,3,1,7.09,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,7,Humber River-Black Creek,6,0,1.2,5.15,1,9,0,0
2024-01-23 14:00:00,2024-01-23,14,8,Eglinton-Lawrence,2,0,1,5.57,1,16,0,0
2024-01-23 14:00:00,2024-01-23,14,9,Davenport,3,0,2.5,5.73,1,14,0,0
2024-01-23 14:00:00,2024-01-23,14,10,Spadina-Fort York,3,3,3.7,7.01,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,11,University-Rosedale,4,2,2.2,5.49,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,12,Toronto-St. Paul's,2,2,1,5.25,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,13,Toronto Centre,5,2,1,6.71,1,13,0,0
2024-01-23 14:00:00,2024-01-23,14,14,Toronto-Danforth,3,3,1,6.37,1,8,0,0
2024-01-23 14:00:00,2024-01-23,14,15,Don Valley West,5,0,2.3,4.96,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,16,Don Valley East,4,3,1,5.19,1,12,0,0
2024-01-23 14:00:00,2024-01-23,14,17,Don Valley North,1,2,2.4,4.91,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,18,Willowdale,0,2,1,4.96,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,19,Beaches-East York,3,1,2.0,5.91,2,25,0,0
2024-01-23 14:00:00,2024-01-23,14,20,Scarborough Southwest,0,2,1,5.34,2,6,0,0
2024-01-23 14:00:00,2024-01-23,14,21,Scarborough Centre,3,2,1,6.42,0,0,0,1
2024-01-23 14:00:00,2024-01-23,14,22,Scarborough-Agincourt,0,2,1,6.16,1,13,0,0
2024-01-23 14:00:00,2024-01-23,14,23,Scarborough North,3,2,2.9,5.02,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,24,Scarborough-Guildwood,4,0,1.7,5.41,0,0,0,0
2024-01-23 14:00:00,2024-01-23,14,25,Scarborough-Rouge Park,0,3,2.4,5.68,1,15,0,0
2024-01-23 15:00:00,2024-01-23,15,1,Etobicoke North,3,1,1.8,5.23,0,0,0,1
2024-01-23 15:00:00,2024-01-23,15,2,Etobicoke Centre,3,2,4.3,4.44,1,19,0,0
2024-01-23 15:00:00,2024-01-23,15,3,Etobicoke-Lakeshore,3,0,1.7,5.92,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,4,Parkdale-High Park,5,1,3.5,6.17,1,23,0,0
2024-01-23 15:00:00,2024-01-23,15,5,York South-Weston,2,1,1.8,6.69,1,21,0,0
2024-01-23 15:00:00,2024-01-23,15,6,York Centre,0,0,1,6.04,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,7,Humber River-Black Creek,1,2,2.3,6.33,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,8,Eglinton-Lawrence,5,2,1,6.75,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,9,Davenport,1,1,1,5.21,0,0,0,1
2024-01-23 15:00:00,2024-01-23,15,10,Spadina-Fort York,2,0,1,6.76,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,11,University-Rosedale,2,0,2.5,6.11,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,12,Toronto-St. Paul's,0,0,3.7,5.03,1,15,0,0
2024-01-23 15:00:00,2024-01-23,15,13,Toronto Centre,4,0,1.4,4.68,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,14,Toronto-Danforth,3,4,1.7,5.77,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,15,Don Valley West,5,2,1,6.64,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,16,Don Valley East,0,1,1,5.02,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,17,Don Valley North,4,0,1.3,5.28,1,9,0,0
2024-01-23 15:00:00,2024-01-23,15,18,Willowdale,2,0,1.4,4.53,1,19,0,0
2024-01-23 15:00:00,2024-01-23,15,19,Beaches-East York,0,2,2.3,6.14,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,20,Scarborough Southwest,3,2,2.6,6.7,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,21,Scarborough Centre,2,4,1.6,5.46,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,22,Scarborough-Agincourt,3,3,1,5.61,1,8,0,0
2024-01-23 15:00:00,2024-01-23,15,23,Scarborough North,3,0,1,5.76,1,17,0,0
2024-01-23 15:00:00,2024-01-23,15,24,Scarborough-Guildwood,3,1,4.5,5.49,0,0,0,0
2024-01-23 15:00:00,2024-01-23,15,25,Scarborough-Rouge Park,2,0,2.7,6.68,0,0,0,1
2024-01-23 16:00:00,2024-01-23,16,1,Etobicoke North,3,1,1,5.18,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,2,Etobicoke Centre,0,4,2.7,5.61,1,21,0,0
2024-01-23 16:00:00,2024-01-23,16,3,Etobicoke-Lakeshore,1,1,1,5.85,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,4,Parkdale-High Park,2,4,2.4,6.51,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,5,York South-Weston,5,3,2.9,5.36,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,6,York Centre,6,3,1,6.08,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,7,Humber River-Black Creek,0,2,1,5.01,1,19,0,0
2024-01-23 16:00:00,2024-01-23,16,8,Eglinton-Lawrence,4,1,1,6.22,1,16,0,0
2024-01-23 16:00:00,2024-01-23,16,9,Davenport,2,1,1,6.03,1,19,0,1
2024-01-23 16:00:00,2024-01-23,16,10,Spadina-Fort York,2,0,3.2,5.68,1,17,0,0
2024-01-23 16:00:00,2024-01-23,16,11,University-Rosedale,2,2,1,5.93,1,10,0,0
2024-01-23 16:00:00,2024-01-23,16,12,Toronto-St. Paul's,3,1,2.5,6.46,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,13,Toronto Centre,4,2,1.2,5.41,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,14,Toronto-Danforth,3,0,2.6,4.85,1,15,0,0
2024-01-23 16:00:00,2024-01-23,16,15,Don Valley West,2,0,1,5.81,1,10,0,0
2024-01-23 16:00:00,2024-01-23,16,16,Don Valley East,3,0,1.8,5.92,2,6,0,0
2024-01-23 16:00:00,2024-01-23,16,17,Don Valley North,1,2,2.1,5.49,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,18,Willowdale,3,2,1,5.95,0,0,0,1
2024-01-23 16:00:00,2024-01-23,16,19,Beaches-East York,7,3,4.0,5.51,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,20,Scarborough Southwest,3,0,1,6.2,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,21,Scarborough Centre,3,2,2.5,6.16,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,22,Scarborough-Agincourt,3,0,4.6,6.42,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,23,Scarborough North,2,0,1.6,5.68,0,0,0,0
2024-01-23 16:00:00,2024-01-23,16,24,Scarborough-Guildwood,0,2,3.1,5.7,1,16,0,0
2024-01-23 16:00:00,2024-01-23,16,25,Scarborough-Rouge Park,1,0,2.4,5.46,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,1,Etobicoke North,3,1,1,5.4,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,2,Etobicoke Centre,0,0,3.8,5.1,2,17,0,0
2024-01-23 17:00:00,2024-01-23,17,3,Etobicoke-Lakeshore,4,3,1,5.33,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,4,Parkdale-High Park,7,3,2.0,6.28,0,0,0,1
2024-01-23 17:00:00,2024-01-23,17,5,York South-Weston,2,0,1.5,5.5,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,6,York Centre,0,1,1,5.61,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,7,Humber River-Black Creek,1,2,2.4,6.37,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,8,Eglinton-Lawrence,3,4,1.8,5.89,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,9,Davenport,6,4,1,6.7,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,10,Spadina-Fort York,3,2,1.5,5.3,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,11,University-Rosedale,2,2,1.4,5.16,1,17,0,1
2024-01-23 17:00:00,2024-01-23,17,12,Toronto-St. Paul's,2,3,1.3,6.53,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,13,Toronto Centre,5,3,4.6,5.8,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,14,Toronto-Danforth,0,1,1.8,5.15,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,15,Don Valley West,0,2,3.1,5.34,2,13,0,0
2024-01-23 17:00:00,2024-01-23,17,16,Don Valley East,0,3,1,5.32,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,17,Don Valley North,0,0,1,6.09,0,0,0,1
2024-01-23 17:00:00,2024-01-23,17,18,Willowdale,3,4,2.8,4.48,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,19,Beaches-East York,2,2,3.7,5.27,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,20,Scarborough Southwest,4,0,1,6.17,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,21,Scarborough Centre,6,0,1.9,5.97,1,11,0,0
2024-01-23 17:00:00,2024-01-23,17,22,Scarborough-Agincourt,4,0,1.2,5.33,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,23,Scarborough North,1,2,1,5.26,1,12,0,0
2024-01-23 17:00:00,2024-01-23,17,24,Scarborough-Guildwood,0,1,1,5.77,0,0,0,0
2024-01-23 17:00:00,2024-01-23,17,25,Scarborough-Rouge Park,4,2,2.9,6.83,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,1,Etobicoke North,4,1,6.2,5.78,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,2,Etobicoke Centre,0,2,1.5,6.12,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,3,Etobicoke-Lakeshore,2,1,3.1,4.62,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,4,Parkdale-High Park,2,2,2.0,5.66,1,15,1,0
2024-01-23 18:00:00,2024-01-23,18,5,York South-Weston,3,1,3.4,6.13,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,6,York Centre,1,2,1,5.08,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,7,Humber River-Black Creek,3,2,2.2,5.71,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,8,Eglinton-Lawrence,2,1,1,5.67,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,9,Davenport,3,1,2.5,5.51,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,10,Spadina-Fort York,1,0,2.8,5.64,0,0,1,0
2024-01-23 18:00:00,2024-01-23,18,11,University-Rosedale,3,1,1,6.13,0,0,1,1
2024-01-23 18:00:00,2024-01-23,18,12,Toronto-St. Paul's,2,1,2.5,5.17,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,13,Toronto Centre,4,0,1,6.96,0,0,1,0
2024-01-23 18:00:00,2024-01-23,18,14,Toronto-Danforth,3,1,1,6.8,0,0,1,0
2024-01-23 18:00:00,2024-01-23,18,15,Don Valley West,1,2,1.9,5.85,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,16,Don Valley East,0,1,1,6.36,0,0,0,1
2024-01-23 18:00:00,2024-01-23,18,17,Don Valley North,3,0,1,4.51,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,18,Willowdale,1,2,3.3,6.3,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,19,Beaches-East York,0,2,5.3,4.77,0,0,1,1
2024-01-23 18:00:00,2024-01-23,18,20,Scarborough Southwest,4,0,1,4.78,1,9,0,0
2024-01-23 18:00:00,2024-01-23,18,21,Scarborough Centre,3,0,1,5.26,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,22,Scarborough-Agincourt,2,3,1,5.92,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,23,Scarborough North,3,2,3.6,5.59,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,24,Scarborough-Guildwood,2,0,1,6.13,0,0,0,0
2024-01-23 18:00:00,2024-01-23,18,25,Scarborough-Rouge Park,0,1,2.8,5.78,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,1,Etobicoke North,2,7,1.3,5.39,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,2,Etobicoke Centre,0,3,1.9,6.03,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,3,Etobicoke-Lakeshore,3,2,1.8,5.6,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,4,Parkdale-High Park,3,3,5.0,5.48,0,0,1,0
2024-01-23 19:00:00,2024-01-23,19,5,York South-Weston,2,1,1,5.55,1,12,0,0
2024-01-23 19:00:00,2024-01-23,19,6,York Centre,1,1,1,5.39,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,7,Humber River-Black Creek,1,3,1,5.33,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,8,Eglinton-Lawrence,0,1,4.3,4.57,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,9,Davenport,2,0,3.5,6.07,1,19,0,0
2024-01-23 19:00:00,2024-01-23,19,10,Spadina-Fort York,2,0,1.3,5.56,1,4,1,0
2024-01-23 19:00:00,2024-01-23,19,11,University-Rosedale,3,1,4.8,5.49,0,0,1,0
2024-01-23 19:00:00,2024-01-23,19,12,Toronto-St. Paul's,5,0,1.7,4.87,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,13,Toronto Centre,4,1,4.1,6.06,0,0,1,1
2024-01-23 19:00:00,2024-01-23,19,14,Toronto-Danforth,2,1,6.2,5.9,0,0,1,0
2024-01-23 19:00:00,2024-01-23,19,15,Don Valley West,2,1,2.0,5.71,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,16,Don Valley East,0,0,1,5.34,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,17,Don Valley North,0,1,1,5.21,0,0,0,1
2024-01-23 19:00:00,2024-01-23,19,18,Willowdale,2,3,4.5,6.14,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,19,Beaches-East York,0,2,2.6,5.2,0,0,1,0
2024-01-23 19:00:00,2024-01-23,19,20,Scarborough Southwest,1,2,3.7,5.89,0,0,0,1
2024-01-23 19:00:00,2024-01-23,19,21,Scarborough Centre,3,0,3.2,6.13,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,22,Scarborough-Agincourt,4,0,1,5.93,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,23,Scarborough North,3,0,5.8,7.42,1,24,0,0
2024-01-23 19:00:00,2024-01-23,19,24,Scarborough-Guildwood,2,2,3.2,4.25,0,0,0,0
2024-01-23 19:00:00,2024-01-23,19,25,Scarborough-Rouge Park,4,0,1,5.43,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,1,Etobicoke North,0,5,2.7,6.38,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,2,Etobicoke Centre,4,3,2.7,4.88,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,3,Etobicoke-Lakeshore,4,3,1,4.94,1,13,0,0
2024-01-23 20:00:00,2024-01-23,20,4,Parkdale-High Park,5,1,3.1,5.18,0,0,1,0
2024-01-23 20:00:00,2024-01-23,20,5,York South-Weston,5,0,1.2,6.24,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,6,York Centre,0,2,1,5.73,0,0,0,1
2024-01-23 20:00:00,2024-01-23,20,7,Humber River-Black Creek,1,0,1.9,5.34,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,8,Eglinton-Lawrence,5,3,1,5.5,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,9,Davenport,3,0,4.5,7.1,1,15,0,0
2024-01-23 20:00:00,2024-01-23,20,10,Spadina-Fort York,2,3,1,5.23,0,0,1,0
2024-01-23 20:00:00,2024-01-23,20,11,University-Rosedale,2,5,5.3,5.26,2,24,1,1
2024-01-23 20:00:00,2024-01-23,20,12,Toronto-St. Paul's,1,0,4.6,4.61,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,13,Toronto Centre,2,0,1,6.52,1,25,1,0
2024-01-23 20:00:00,2024-01-23,20,14,Toronto-Danforth,3,1,1,5.46,0,0,1,0
2024-01-23 20:00:00,2024-01-23,20,15,Don Valley West,0,0,1.5,4.92,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,16,Don Valley East,4,2,2.1,5.3,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,17,Don Valley North,2,0,1,6.15,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,18,Willowdale,0,3,2.3,5.57,2,18,0,0
2024-01-23 20:00:00,2024-01-23,20,19,Beaches-East York,0,0,1.2,5.11,0,0,1,0
2024-01-23 20:00:00,2024-01-23,20,20,Scarborough Southwest,0,0,2.6,5.47,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,21,Scarborough Centre,0,2,1.5,5.58,0,0,0,0
2024-01-23 20:00:00,2024-01-23,20,22,Scarborough-Agincourt,5,3,1,4.01,0,0,0,1
2024-01-23 20:00:00,2024-01-23,20,23,Scarborough North,3,0,2.9,5.43,0,0,0,1
2024-01-23 20:00:00,2024-01-23,20,24,Scarborough-Guildwood,4,1,1.8,5.03,1,15,0,0
2024-01-23 20:00:00,2024-01-23,20,25,Scarborough-Rouge Park,0,2,1,5.92,0,0,0,1
2024-01-23 21:00:00,2024-01-23,21,1,Etobicoke North,14,10,9.8,6.21,0,0,0,2
2024-01-23 21:00:00,2024-01-23,21,2,Etobicoke Centre,13,6,8.1,6.44,1,22,0,1
2024-01-23 21:00:00,2024-01-23,21,3,Etobicoke-Lakeshore,15,10,7.5,5.56,1,27,0,1
2024-01-23 21:00:00,2024-01-23,21,4,Parkdale-High Park,19,17,10,5.18,4,22,1,2
2024-01-23 21:00:00,2024-01-23,21,5,York South-Weston,11,11,8.4,5.86,2,24,0,1
2024-01-23 21:00:00,2024-01-23,21,6,York Centre,11,8,8.1,4.92,2,22,0,0
2024-01-23 21:00:00,2024-01-23,21,7,Humber River-Black Creek,13,10,8.3,5.24,2,23,0,1
2024-01-23 21:00:00,2024-01-23,21,8,Eglinton-Lawrence,14,11,10,6.19,1,31,0,1
2024-01-23 21:00:00,2024-01-23,21,9,Davenport,14,12,8.6,5.9,2,27,0,1
2024-01-23 21:00:00,2024-01-23,21,10,Spadina-Fort York,15,12,9.1,5.46,2,25,1,3
2024-01-23 21:00:00,2024-01-23,21,11,University-Rosedale,22,15,10,5.84,4,32,1,2
2024-01-23 21:00:00,2024-01-23,21,12,Toronto-St. Paul's,11,8,7.9,6.37,2,24,0,1
2024-01-23 21:00:00,2024-01-23,21,13,Toronto Centre,15,12,10,5.32,2,29,1,1
2024-01-23 21:00:00,2024-01-23,21,14,Toronto-Danforth,23,13,10,6.02,2,23,1,1
2024-01-23 21:00:00,2024-01-23,21,15,Don Valley West,11,6,6.7,6.16,2,29,0,1
2024-01-23 21:00:00,2024-01-23,21,16,Don Valley East,15,8,8.8,6.02,1,31,0,1
2024-01-23 21:00:00,2024-01-23,21,17,Don Valley North,14,8,9.9,6.15,2,29,0,2
2024-01-23 21:00:00,2024-01-23,21,18,Willowdale,10,6,7.8,6.55,1,20,0,0
2024-01-23 21:00:00,2024-01-23,21,19,Beaches-East York,18,12,10,5.19,3,26,1,1
2024-01-23 21:00:00,2024-01-23,21,20,Scarborough Southwest,10,6,9.3,6.71,3,25,0,1
2024-01-23 21:00:00,2024-01-23,21,21,Scarborough Centre,12,6,8.5,5.02,1,19,0,2
2024-01-23 21:00:00,2024-01-23,21,22,Scarborough-Agincourt,11,8,10,5.78,3,32,0,1
2024-01-23 21:00:00,2024-01-23,21,23,Scarborough North,13,8,6.1,6.42,2,18,0,1
2024-01-23 21:00:00,2024-01-23,21,24,Scarborough-Guildwood,11,7,8.0,5.53,2,27,0,1
2024-01-23 21:00:00,2024-01-23,21,25,Scarborough-Rouge Park,13,9,8.6,5.6,3,21,0,1
2024-01-23 22:00:00,2024-01-23,22,1,Etobicoke North,14,11,8.4,6.12,2,24,0,1
2024-01-23 22:00:00,2024-01-23,22,2,Etobicoke Centre,11,10,8.0,5.37,3,26,0,1
2024-01-23 22:00:00,2024-01-23,22,3,Etobicoke-Lakeshore,13,8,9.7,6.66,2,24,0,2
2024-01-23 22:00:00,2024-01-23,22,4,Parkdale-High Park,20,12,10,5.96,2,28,1,2
2024-01-23 22:00:00,2024-01-23,22,5,York South-Weston,12,8,8.4,6.33,2,19,0,0
2024-01-23 22:00:00,2024-01-23,22,6,York Centre,16,11,5.4,5.67,1,20,0,2
2024-01-23 22:00:00,2024-01-23,22,7,Humber River-Black Creek,12,10,10,6.33,2,26,0,1
2024-01-23 22:00:00,2024-01-23,22,8,Eglinton-Lawrence,13,8,8.7,4.98,3,26,0,1
2024-01-23 22:00:00,2024-01-23,22,9,Davenport,16,12,10,5.79,2,33,0,2
2024-01-23 22:00:00,2024-01-23,22,10,Spadina-Fort York,17,13,10,5.62,3,26,1,2
2024-01-23 22:00:00,2024-01-23,22,11,University-Rosedale,21,11,10,4.97,3,25,1,2
2024-01-23 22:00:00,2024-01-23,22,12,Toronto-St. Paul's,15,8,6.6,5.09,2,18,0,1
2024-01-23 22:00:00,2024-01-23,22,13,Toronto Centre,18,12,8.8,5.06,2,20,1,3
2024-01-23 22:00:00,2024-01-23,22,14,Toronto-Danforth,19,10,9.6,6.61,4,24,1,2
2024-01-23 22:00:00,2024-01-23,22,15,Don Valley West,14,7,7.6,5.34,2,26,0,1
2024-01-23 22:00:00,2024-01-23,22,16,Don Valley East,14,6,9.2,5.51,3,22,0,1
2024-01-23 22:00:00,2024-01-23,22,17,Don Valley North,9,8,6.9,5.26,2,18,0,1
2024-01-23 22:00:00,2024-01-23,22,18,Willowdale,9,11,8.1,6.19,2,26,0,1
2024-01-23 22:00:00,2024-01-23,22,19,Beaches-East York,16,13,10,5.49,2,30,1,3
2024-01-23 22:00:00,2024-01-23,22,20,Scarborough Southwest,11,6,6.0,5.71,2,26,0,2
2024-01-23 22:00:00,2024-01-23,22,21,Scarborough Centre,14,11,7.0,6.25,3,22,0,0
2024-01-23 22:00:00,2024-01-23,22,22,Scarborough-Agincourt,13,6,7.1,5.12,2,19,0,1
2024-01-23 22:00:00,2024-01-23,22,23,Scarborough North,14,8,8.3,5.65,2,27,0,2
2024-01-23 22:00:00,2024-01-23,22,24,Scarborough-Guildwood,11,11,10.0,6.2,2,27,0,2
2024-01-23 22:00:00,2024-01-23,22,25,Scarborough-Rouge Park,14,9,6.1,5.19,1,18,0,0
2024-01-23 23:00:00,2024-01-23,23,1,Etobicoke North,12,8,5.0,5.64,2,15,0,2
2024-01-23 23:00:00,2024-01-23,23,2,Etobicoke Centre,10,11,8.8,5.48,3,27,0,2
2024-01-23 23:00:00,2024-01-23,23,3,Etobicoke-Lakeshore,15,9,10,5.78,3,21,0,1
2024-01-23 23:00:00,2024-01-23,23,4,Parkdale-High Park,22,16,10,5.65,3,29,1,3
2024-01-23 23:00:00,2024-01-23,23,5,York South-Weston,13,9,10,6.76,2,31,0,1
2024-01-23 23:00:00,2024-01-23,23,6,York Centre,13,7,8.1,5.24,2,27,0,1
2024-01-23 23:00:00,2024-01-23,23,7,Humber River-Black Creek,12,10,4.2,5.79,1,17,0,1
2024-01-23 23:00:00,2024-01-23,23,8,Eglinton-Lawrence,16,9,10,5.56,3,35,0,1
2024-01-23 23:00:00,2024-01-23,23,9,Davenport,19,14,10,6.56,2,34,0,2
2024-01-23 23:00:00,2024-01-23,23,10,Spadina-Fort York,15,11,10,5.73,3,31,1,2
2024-01-23 23:00:00,2024-01-23,23,11,University-Rosedale,20,13,9.8,6.38,3,17,1,1
2024-01-23 23:00:00,2024-01-23,23,12,Toronto-St. Paul's,13,5,7.2,6.49,3,25,0,0
2024-01-23 23:00:00,2024-01-23,23,13,Toronto Centre,18,12,10,6.06,3,23,1,2
2024-01-23 23:00:00,2024-01-23,23,14,Toronto-Danforth,20,13,8.9,6.5,4,30,1,2
2024-01-23 23:00:00,2024-01-23,23,15,Don Valley West,15,9,8.8,5.41,2,23,0,2
2024-01-23 23:00:00,2024-01-23,23,16,Don Valley East,12,7,9.9,6.15,2,28,0,1
2024-01-23 23:00:00,2024-01-23,23,17,Don Valley North,15,10,8.5,5.85,2,30,0,1
2024-01-23 23:00:00,2024-01-23,23,18,Willowdale,14,6,7.7,5.96,1,26,0,1
2024-01-23 23:00:00,2024-01-23,23,19,Beaches-East York,14,12,9.4,6.85,3,25,1,1
2024-01-23 23:00:00,2024-01-23,23,20,Scarborough Southwest,12,8,9.0,5.31,3,27,0,2
2024-01-23 23:00:00,2024-01-23,23,21,Scarborough Centre,12,9,10,4.55,2,29,0,2
2024-01-23 23:00:00,2024-01-23,23,22,Scarborough-Agincourt,11,8,10,5.43,2,33,0,2
2024-01-23 23:00:00,2024-01-23,23,23,Scarborough North,12,7,7.8,5.64,1,32,0,2
2024-01-23 23:00:00,2024-01-23,23,24,Scarborough-Guildwood,13,9,10,4.51,2,27,0,2
2024-01-23 23:00:00,2024-01-23,23,25,Scarborough-Rouge Park,13,6,9.2,5.97,2,20,0,1
2024-01-24 00:00:00,2024-01-24,0,1,Etobicoke North,10,8,8.3,5.85,3,20,0,2
2024-01-24 00:00:00,2024-01-24,0,2,Etobicoke Centre,16,8,7.7,5.91,3,16,0,2
2024-01-24 00:00:00,2024-01-24,0,3,Etobicoke-Lakeshore,16,10,7.0,5.96,2,22,0,1
2024-01-24 00:00:00,2024-01-24,0,4,Parkdale-High Park,20,20,10,5.42,4,35,0,3
